feature_name,feature_position,X,Y
M-34-111-Dc,SE,-401633.9739,-1237409.303
M-34-111-Dc,SW,-410816.5303,-1236746.131
M-34-111-Dc,NW,-410141.4781,-1227504.601
M-34-111-Dd,NW,-400974.0655,-1228166.679
M-34-111-Dd,NE,-391805.5777,-1228813.734
M-34-111-Dd,SE,-392450.345,-1238057.428
M-34-111-Dd,SW,-401633.9739,-1237409.303
M-34-111-Dd,NW,-400974.0655,-1228166.679
M-34-112-Cc,NW,-391805.5777,-1228813.734
M-34-112-Cc,NE,-382636.0383,-1229445.768
M-34-112-Cc,SE,-383265.6675,-1238690.509
M-34-112-Cc,SW,-392450.345,-1238057.428
M-34-112-Cc,NW,-391805.5777,-1228813.734
M-34-112-Cd,NW,-382636.0383,-1229445.768
M-34-112-Cd,NE,-373465.4713,-1230062.785
M-34-112-Cd,SE,-374079.9651,-1239308.548
M-34-112-Cd,SW,-383265.6675,-1238690.509
M-34-112-Cd,NW,-382636.0383,-1229445.768
M-34-112-Dc,NW,-373465.4713,-1230062.785
M-34-112-Dc,NE,-364293.9005,-1230664.787
M-34-112-Dc,SE,-364893.2617,-1239911.548
M-34-112-Dc,SW,-374079.9651,-1239308.548
M-34-112-Dc,NW,-373465.4713,-1230062.785
M-34-112-Dd,NW,-364293.9005,-1230664.787
M-34-112-Dd,NE,-355121.35,-1231251.777
M-34-112-Dd,SE,-355705.5812,-1240499.512
M-34-112-Dd,SW,-364893.2617,-1239911.548
M-34-112-Dd,NW,-364293.9005,-1230664.787
M-34-113-Cc,NW,-355121.35,-1231251.777
M-34-113-Cc,NE,-345947.8438,-1231823.758
M-34-113-Cc,SE,-346516.9476,-1241072.442
M-34-113-Cc,SW,-355705.5812,-1240499.512
M-34-113-Cc,NW,-355121.35,-1231251.777
M-34-113-Cd,NW,-345947.8438,-1231823.758
M-34-113-Cd,NE,-336773.4058,-1232380.732
M-34-113-Cd,SE,-337327.3848,-1241630.34
M-34-113-Cd,SW,-346516.9476,-1241072.442
M-34-113-Cd,NW,-345947.8438,-1231823.758
M-34-113-Dc,NW,-336773.4058,-1232380.732
M-34-113-Dc,NE,-327598.0601,-1232922.701
M-34-113-Dc,SE,-328136.9169,-1242173.211
M-34-113-Dc,SW,-337327.3848,-1241630.34
M-34-113-Dc,NW,-336773.4058,-1232380.732
M-34-113-Dd,NW,-327598.0601,-1232922.701
M-34-113-Dd,NE,-318421.8309,-1233449.669
M-34-113-Dd,SE,-318945.5679,-1242701.054
M-34-113-Dd,SW,-328136.9169,-1242173.211
M-34-113-Dd,NW,-327598.0601,-1232922.701
M-34-114-Cc,NW,-318421.8309,-1233449.669
M-34-114-Cc,NE,-309244.7423,-1233961.637
M-34-114-Cc,SE,-309753.362,-1243213.875
M-34-114-Cc,SW,-318945.5679,-1242701.054
M-34-114-Cc,NW,-318421.8309,-1233449.669
M-34-114-Cd,NW,-309244.7423,-1233961.637
M-34-114-Cd,NE,-300066.8186,-1234458.608
M-34-114-Cd,SE,-300560.3232,-1243711.673
M-34-114-Cd,SW,-309753.362,-1243213.875
M-34-114-Cd,NW,-309244.7423,-1233961.637
M-34-114-Dc,NW,-300066.8186,-1234458.608
M-34-114-Dc,NE,-290888.0839,-1234940.584
M-34-114-Dc,SE,-291366.4759,-1244194.452
M-34-114-Dc,SW,-300560.3232,-1243711.673
M-34-114-Dc,NW,-300066.8186,-1234458.608
M-34-114-Dd,NW,-290888.0839,-1234940.584
M-34-114-Dd,NE,-281708.5625,-1235407.567
M-34-114-Dd,SE,-282171.8441,-1244662.215
M-34-114-Dd,SW,-291366.4759,-1244194.452
M-34-114-Dd,NW,-290888.0839,-1234940.584
M-34-115-Cc,NW,-281708.5625,-1235407.567
M-34-115-Cc,NE,-272528.2788,-1235859.561
M-34-115-Cc,SE,-272976.4521,-1245114.962
M-34-115-Cc,SW,-282171.8441,-1244662.215
M-34-115-Cc,NW,-281708.5625,-1235407.567
M-34-115-Cd,NW,-272528.2788,-1235859.561
M-34-115-Cd,NE,-263347.2571,-1236296.566
M-34-115-Cd,SE,-263780.3243,-1245552.696
M-34-115-Cd,SW,-272976.4521,-1245114.962
M-34-115-Cd,NW,-272528.2788,-1235859.561
M-34-115-Dc,NW,-263347.2571,-1236296.566
M-34-115-Dc,NE,-254165.5217,-1236718.585
M-34-115-Dc,SE,-254583.4849,-1245975.42
M-34-115-Dc,SW,-263780.3243,-1245552.696
M-34-115-Dc,NW,-263347.2571,-1236296.566
M-34-115-Dd,NW,-254165.5217,-1236718.585
M-34-115-Dd,NE,-244983.0972,-1237125.62
M-34-115-Dd,SE,-245385.9583,-1246383.135
M-34-115-Dd,SW,-254583.4849,-1245975.42
M-34-115-Dd,NW,-254165.5217,-1236718.585
M-34-116-Cc,NW,-244983.0972,-1237125.62
M-34-116-Cc,NE,-235800.0078,-1237517.673
M-34-116-Cc,SE,-236187.7689,-1246775.843
M-34-116-Cc,SW,-245385.9583,-1246383.135
M-34-116-Cc,NW,-244983.0972,-1237125.62
M-34-116-Cd,NW,-235800.0078,-1237517.673
M-34-116-Cd,NE,-226616.2782,-1237894.746
M-34-116-Cd,SE,-226988.941,-1247153.547
M-34-116-Cd,SW,-236187.7689,-1246775.843
M-34-116-Cd,NW,-235800.0078,-1237517.673
M-34-116-Dc,NW,-226616.2782,-1237894.746
M-34-116-Dc,NE,-217431.9328,-1238256.84
M-34-116-Dc,SE,-217789.4992,-1247516.247
M-34-116-Dc,SW,-226988.941,-1247153.547
M-34-116-Dc,NW,-226616.2782,-1237894.746
M-34-116-Dd,NW,-217431.9328,-1238256.84
M-34-116-Dd,NE,-208246.9961,-1238603.957
M-34-116-Dd,SE,-208589.468,-1247863.946
M-34-116-Dd,SW,-217789.4992,-1247516.247
M-34-116-Dd,NW,-217431.9328,-1238256.84
M-34-117-Cc,NW,-208246.9961,-1238603.957
M-34-117-Cc,NE,-199061.4928,-1238936.1
M-34-117-Cc,SE,-199388.8717,-1248196.644
M-34-117-Cc,SW,-208589.468,-1247863.946
M-34-117-Cc,NW,-208246.9961,-1238603.957
M-34-117-Cd,NW,-199061.4928,-1238936.1
M-34-117-Cd,NE,-189875.4475,-1239253.269
M-34-117-Cd,SE,-190187.735,-1248514.345
M-34-117-Cd,SW,-199388.8717,-1248196.644
M-34-117-Cd,NW,-199061.4928,-1238936.1
M-34-117-Dc,NW,-189875.4475,-1239253.269
M-34-117-Dc,NE,-180688.8847,-1239555.467
M-34-117-Dc,SE,-180986.0824,-1248817.049
M-34-117-Dc,SW,-190187.735,-1248514.345
M-34-117-Dc,NW,-189875.4475,-1239253.269
M-34-117-Dd,NW,-180688.8847,-1239555.467
M-34-117-Dd,NE,-171501.8291,-1239842.694
M-34-117-Dd,SE,-171783.9385,-1249104.758
M-34-117-Dd,SW,-180986.0824,-1248817.049
M-34-117-Dd,NW,-180688.8847,-1239555.467
M-34-118-Cc,NW,-171501.8291,-1239842.694
M-34-118-Cc,NE,-162314.3053,-1240114.953
M-34-118-Cc,SE,-162581.3279,-1249377.473
M-34-118-Cc,SW,-171783.9385,-1249104.758
M-34-118-Cc,NW,-171501.8291,-1239842.694
M-34-118-Cd,NW,-162314.3053,-1240114.953
M-34-118-Cd,NE,-153126.3382,-1240372.244
M-34-118-Cd,SE,-153378.2752,-1249635.196
M-34-118-Cd,SW,-162581.3279,-1249377.473
M-34-118-Cd,NW,-162314.3053,-1240114.953
M-34-118-Dc,NW,-153126.3382,-1240372.244
M-34-118-Dc,NE,-143937.9524,-1240614.569
M-34-118-Dc,SE,-144174.8052,-1249877.928
M-34-118-Dc,SW,-153378.2752,-1249635.196
M-34-118-Dc,NW,-153126.3382,-1240372.244
M-34-118-Dd,NW,-143937.9524,-1240614.569
M-34-118-Dd,NE,-134749.1727,-1240841.929
M-34-118-Dd,SE,-134970.9423,-1250105.669
M-34-118-Dd,SW,-144174.8052,-1249877.928
M-34-118-Dd,NW,-143937.9524,-1240614.569
M-33-130-Aa,NW,-612513.854,-1218343.278
M-33-130-Aa,NE,-603360.82,-1219338.272
M-33-130-Aa,SE,-604354.5668,-1228551.325
M-33-130-Aa,SW,-613522.8145,-1227554.726
M-33-130-Aa,NW,-612513.854,-1218343.278
M-33-130-Ab,NW,-603360.82,-1219338.272
M-33-130-Ab,NE,-594206.2015,-1220318.147
M-33-130-Ab,SE,-595184.7381,-1229532.782
M-33-130-Ab,SW,-604354.5668,-1228551.325
M-33-130-Ab,NW,-603360.82,-1219338.272
M-33-130-Ba,NW,-594206.2015,-1220318.147
M-33-130-Ba,NE,-585050.0212,-1221282.908
M-33-130-Ba,SE,-586013.3513,-1230499.103
M-33-130-Ba,SW,-595184.7381,-1229532.782
M-33-130-Ba,NW,-594206.2015,-1220318.147
M-33-130-Bb,NW,-585050.0212,-1221282.908
M-33-130-Bb,NE,-575892.3022,-1222232.557
M-33-130-Bb,SE,-576840.429,-1231450.289
M-33-130-Bb,SW,-586013.3513,-1230499.103
M-33-130-Bb,NW,-585050.0212,-1221282.908
M-33-131-Aa,NW,-575892.3022,-1222232.557
M-33-131-Aa,NE,-566733.0671,-1223167.1
M-33-131-Aa,SE,-567665.9942,-1232386.345
M-33-131-Aa,SW,-576840.429,-1231450.289
M-33-131-Aa,NW,-575892.3022,-1222232.557
M-33-131-Ab,NW,-566733.0671,-1223167.1
M-33-131-Ab,NE,-557572.339,-1224086.538
M-33-131-Ab,SE,-558490.0698,-1233307.273
M-33-131-Ab,SW,-567665.9942,-1232386.345
M-33-131-Ab,NW,-566733.0671,-1223167.1
M-33-131-Ba,NW,-557572.339,-1224086.538
M-33-131-Ba,NE,-548410.1409,-1224990.876
M-33-131-Ba,SE,-549312.6788,-1234213.078
M-33-131-Ba,SW,-558490.0698,-1233307.273
M-33-131-Ba,NW,-557572.339,-1224086.538
M-33-131-Bb,NW,-548410.1409,-1224990.876
M-33-131-Bb,NE,-539246.4958,-1225880.117
M-33-131-Bb,SE,-540133.8441,-1235103.762
M-33-131-Bb,SW,-549312.6788,-1234213.078
M-33-131-Bb,NW,-548410.1409,-1224990.876
M-33-132-Aa,NW,-539246.4958,-1225880.117
M-33-132-Aa,NE,-530081.4267,-1226754.264
M-33-132-Aa,SE,-530953.5889,-1235979.33
M-33-132-Aa,SW,-540133.8441,-1235103.762
M-33-132-Aa,NW,-539246.4958,-1225880.117
M-33-132-Ab,NW,-530081.4267,-1226754.264
M-33-132-Ab,NE,-520914.9568,-1227613.32
M-33-132-Ab,SE,-521771.9361,-1236839.784
M-33-132-Ab,SW,-530953.5889,-1235979.33
M-33-132-Ab,NW,-530081.4267,-1226754.264
M-33-132-Ba,NW,-520914.9568,-1227613.32
M-33-132-Ba,NE,-511747.1092,-1228457.29
M-33-132-Ba,SE,-512588.909,-1237685.127
M-33-132-Ba,SW,-521771.9361,-1236839.784
M-33-132-Ba,NW,-520914.9568,-1227613.32
M-33-132-Bb,NW,-511747.1092,-1228457.29
M-33-132-Bb,NE,-502577.9072,-1229286.176
M-33-132-Bb,SE,-503404.5306,-1238515.364
M-33-132-Bb,SW,-512588.909,-1237685.127
M-33-132-Bb,NW,-511747.1092,-1228457.29
M-34-121-Aa,NW,-502577.9072,-1229286.176
M-34-121-Aa,NE,-493407.374,-1230099.982
M-34-121-Aa,SE,-494218.8244,-1239330.496
M-34-121-Aa,SW,-503404.5306,-1238515.364
M-34-121-Aa,NW,-502577.9072,-1229286.176
M-34-121-Ab,NW,-493407.374,-1230099.982
M-34-121-Ab,NE,-484235.5329,-1230898.71
M-34-121-Ab,SE,-485031.8134,-1240130.528
M-34-121-Ab,SW,-494218.8244,-1239330.496
M-34-121-Ab,NW,-493407.374,-1230099.982
M-34-121-Ba,NW,-484235.5329,-1230898.71
M-34-121-Ba,NE,-475062.4072,-1231682.364
M-34-121-Ba,SE,-475843.521,-1240915.462
M-34-121-Ba,SW,-485031.8134,-1240130.528
M-34-121-Ba,NW,-484235.5329,-1230898.71
M-34-121-Bb,NW,-475062.4072,-1231682.364
M-34-121-Bb,NE,-465888.0204,-1232450.948
M-34-121-Bb,SE,-466653.9706,-1241685.301
M-34-121-Bb,SW,-475843.521,-1240915.462
M-34-121-Bb,NW,-475062.4072,-1231682.364
M-34-122-Aa,NW,-465888.0204,-1232450.948
M-34-122-Aa,NE,-456712.3959,-1233204.464
M-34-122-Aa,SE,-457463.1856,-1242440.049
M-34-122-Aa,SW,-466653.9706,-1241685.301
M-34-122-Aa,NW,-465888.0204,-1232450.948
M-34-122-Ab,NW,-456712.3959,-1233204.464
M-34-122-Ab,NE,-447535.557,-1233942.914
M-34-122-Ab,SE,-448271.1893,-1243179.709
M-34-122-Ab,SW,-457463.1856,-1242440.049
M-34-122-Ab,NW,-456712.3959,-1233204.464
M-34-122-Ba,NW,-447535.557,-1233942.914
M-34-122-Ba,NE,-438357.5275,-1234666.304
M-34-122-Ba,SE,-439078.0054,-1243904.284
M-34-122-Ba,SW,-448271.1893,-1243179.709
M-34-122-Ba,NW,-447535.557,-1233942.914
M-34-122-Bb,NW,-438357.5275,-1234666.304
M-34-122-Bb,NE,-429178.3308,-1235374.634
M-34-122-Bb,SE,-429883.6573,-1244613.775
M-34-122-Bb,SW,-439078.0054,-1243904.284
M-34-122-Bb,NW,-438357.5275,-1234666.304
M-34-123-Aa,NW,-429178.3308,-1235374.634
M-34-123-Aa,NE,-419997.9905,-1236067.909
M-34-123-Aa,SE,-420688.1686,-1245308.188
M-34-123-Aa,SW,-429883.6573,-1244613.775
M-34-123-Aa,NW,-429178.3308,-1235374.634
M-34-123-Ab,NW,-419997.9905,-1236067.909
M-34-123-Ab,NE,-410816.5303,-1236746.131
M-34-123-Ab,SE,-411491.5628,-1245987.523
M-34-123-Ab,SW,-420688.1686,-1245308.188
M-34-123-Ab,NW,-419997.9905,-1236067.909
M-34-123-Ba,NW,-410816.5303,-1236746.131
M-34-123-Ba,NE,-401633.9739,-1237409.303
M-34-123-Ba,SE,-402293.8638,-1246651.785
M-34-123-Ba,SW,-411491.5628,-1245987.523
M-34-123-Ba,NW,-410816.5303,-1236746.131
M-34-123-Bb,NW,-401633.9739,-1237409.303
M-34-123-Bb,NE,-392450.345,-1238057.428
M-34-123-Bb,SE,-393095.0951,-1247300.976
M-34-123-Bb,SW,-402293.8638,-1246651.785
M-34-123-Bb,NW,-401633.9739,-1237409.303
M-34-124-Aa,NW,-392450.345,-1238057.428
M-34-124-Aa,NE,-383265.6675,-1238690.509
M-34-124-Aa,SE,-383895.2804,-1247935.098
M-34-124-Aa,SW,-393095.0951,-1247300.976
M-34-124-Aa,NW,-392450.345,-1238057.428
M-34-124-Ab,NW,-383265.6675,-1238690.509
M-34-124-Ab,NE,-374079.9651,-1239308.548
M-34-124-Ab,SE,-374694.4437,-1248554.155
M-34-124-Ab,SW,-383895.2804,-1247935.098
M-34-124-Ab,NW,-383265.6675,-1238690.509
M-34-124-Ba,NW,-374079.9651,-1239308.548
M-34-124-Ba,NE,-364893.2617,-1239911.548
M-34-124-Ba,SE,-365492.6086,-1249158.149
M-34-124-Ba,SW,-374694.4437,-1248554.155
M-34-124-Ba,NW,-374079.9651,-1239308.548
M-34-124-Bb,NW,-364893.2617,-1239911.548
M-34-124-Bb,NE,-355705.5812,-1240499.512
M-34-124-Bb,SE,-356289.7991,-1249747.082
M-34-124-Bb,SW,-365492.6086,-1249158.149
M-34-124-Bb,NW,-364893.2617,-1239911.548
M-34-125-Aa,NW,-355705.5812,-1240499.512
M-34-125-Aa,NE,-346516.9476,-1241072.442
M-34-125-Aa,SE,-347086.039,-1250320.957
M-34-125-Aa,SW,-356289.7991,-1249747.082
M-34-125-Aa,NW,-355705.5812,-1240499.512
M-34-125-Ab,NW,-346516.9476,-1241072.442
M-34-125-Ab,NE,-337327.3848,-1241630.34
M-34-125-Ab,SE,-337881.3523,-1250879.777
M-34-125-Ab,SW,-347086.039,-1250320.957
M-34-125-Ab,NW,-346516.9476,-1241072.442
M-34-125-Ba,NW,-337327.3848,-1241630.34
M-34-125-Ba,NE,-328136.9169,-1242173.211
M-34-125-Ba,SE,-328675.763,-1251423.544
M-34-125-Ba,SW,-337881.3523,-1250879.777
M-34-125-Ba,NW,-337327.3848,-1241630.34
M-34-125-Bb,NW,-328136.9169,-1242173.211
M-34-125-Bb,NE,-318945.5679,-1242701.054
M-34-125-Bb,SE,-319469.295,-1251952.261
M-34-125-Bb,SW,-328675.763,-1251423.544
M-34-125-Bb,NW,-328136.9169,-1242173.211
M-34-126-Aa,NW,-318945.5679,-1242701.054
M-34-126-Aa,NE,-309753.362,-1243213.875
M-34-126-Aa,SE,-310261.9725,-1252465.929
M-34-126-Aa,SW,-319469.295,-1251952.261
M-34-126-Aa,NW,-318945.5679,-1242701.054
M-34-126-Ab,NW,-309753.362,-1243213.875
M-34-126-Ab,NE,-300560.3232,-1243711.673
M-34-126-Ab,SE,-301053.8195,-1252964.552
M-34-126-Ab,SW,-310261.9725,-1252465.929
M-34-126-Ab,NW,-309753.362,-1243213.875
M-34-126-Ba,NW,-300560.3232,-1243711.673
M-34-126-Ba,NE,-291366.4759,-1244194.452
M-34-126-Ba,SE,-291844.8601,-1253448.13
M-34-126-Ba,SW,-301053.8195,-1252964.552
M-34-126-Ba,NW,-300560.3232,-1243711.673
M-34-126-Bb,NW,-291366.4759,-1244194.452
M-34-126-Bb,NE,-282171.8441,-1244662.215
M-34-126-Bb,SE,-282635.1185,-1253916.668
M-34-126-Bb,SW,-291844.8601,-1253448.13
M-34-126-Bb,NW,-291366.4759,-1244194.452
M-34-127-Aa,NW,-282171.8441,-1244662.215
M-34-127-Aa,NE,-272976.4521,-1245114.962
M-34-127-Aa,SE,-273424.6188,-1254370.166
M-34-127-Aa,SW,-282635.1185,-1253916.668
M-34-127-Aa,NW,-282171.8441,-1244662.215
M-34-127-Ab,NW,-272976.4521,-1245114.962
M-34-127-Ab,NE,-263780.3243,-1245552.696
M-34-127-Ab,SE,-264213.3854,-1254808.626
M-34-127-Ab,SW,-273424.6188,-1254370.166
M-34-127-Ab,NW,-272976.4521,-1245114.962
M-34-127-Ba,NW,-263780.3243,-1245552.696
M-34-127-Ba,NE,-254583.4849,-1245975.42
M-34-127-Ba,SE,-255001.4425,-1255232.052
M-34-127-Ba,SW,-264213.3854,-1254808.626
M-34-127-Ba,NW,-263780.3243,-1245552.696
M-34-127-Bb,NW,-254583.4849,-1245975.42
M-34-127-Bb,NE,-245385.9583,-1246383.135
M-34-127-Bb,SE,-245788.8143,-1255640.444
M-34-127-Bb,SW,-255001.4425,-1255232.052
M-34-127-Bb,NW,-254583.4849,-1245975.42
M-34-128-Aa,NW,-245385.9583,-1246383.135
M-34-128-Aa,NE,-236187.7689,-1246775.843
M-34-128-Aa,SE,-236575.5253,-1256033.805
M-34-128-Aa,SW,-245788.8143,-1255640.444
M-34-128-Aa,NW,-245385.9583,-1246383.135
M-34-128-Ab,NW,-236187.7689,-1246775.843
M-34-128-Ab,NE,-226988.941,-1247153.547
M-34-128-Ab,SE,-227361.5996,-1256412.136
M-34-128-Ab,SW,-236575.5253,-1256033.805
M-34-128-Ab,NW,-236187.7689,-1246775.843
M-34-128-Ba,NW,-226988.941,-1247153.547
M-34-128-Ba,NE,-217789.4992,-1247516.247
M-34-128-Ba,SE,-218147.0618,-1256775.439
M-34-128-Ba,SW,-227361.5996,-1256412.136
M-34-128-Ba,NW,-226988.941,-1247153.547
M-34-128-Bb,NW,-217789.4992,-1247516.247
M-34-128-Bb,NE,-208589.468,-1247863.946
M-34-128-Bb,SE,-208931.9363,-1257123.716
M-34-128-Bb,SW,-218147.0618,-1256775.439
M-34-128-Bb,NW,-217789.4992,-1247516.247
M-34-129-Aa,NW,-208589.468,-1247863.946
M-34-129-Aa,NE,-199388.8717,-1248196.644
M-34-129-Aa,SE,-199716.2474,-1257456.969
M-34-129-Aa,SW,-208931.9363,-1257123.716
M-34-129-Aa,NW,-208589.468,-1247863.946
M-34-129-Ab,NW,-199388.8717,-1248196.644
M-34-129-Ab,NE,-190187.735,-1248514.345
M-34-129-Ab,SE,-190500.0196,-1257775.198
M-34-129-Ab,SW,-199716.2474,-1257456.969
M-34-129-Ab,NW,-199388.8717,-1248196.644
M-34-129-Ba,NW,-190187.735,-1248514.345
M-34-129-Ba,NE,-180986.0824,-1248817.049
M-34-129-Ba,SE,-181283.2775,-1258078.407
M-34-129-Ba,SW,-190500.0196,-1257775.198
M-34-129-Ba,NW,-190187.735,-1248514.345
M-34-129-Bb,NW,-180986.0824,-1248817.049
M-34-129-Bb,NE,-171783.9385,-1249104.758
M-34-129-Bb,SE,-172066.0455,-1258366.595
M-34-129-Bb,SW,-181283.2775,-1258078.407
M-34-129-Bb,NW,-180986.0824,-1248817.049
M-34-130-Aa,NW,-171783.9385,-1249104.758
M-34-130-Aa,NE,-162581.3279,-1249377.473
M-34-130-Aa,SE,-162848.3482,-1258639.765
M-34-130-Aa,SW,-172066.0455,-1258366.595
M-34-130-Aa,NW,-171783.9385,-1249104.758
M-34-130-Ab,NW,-162581.3279,-1249377.473
M-34-130-Ab,NE,-153378.2752,-1249635.196
M-34-130-Ab,SE,-153630.2102,-1258897.918
M-34-130-Ab,SW,-162848.3482,-1258639.765
M-34-130-Ab,NW,-162581.3279,-1249377.473
M-34-130-Ba,NW,-153378.2752,-1249635.196
M-34-130-Ba,NE,-144174.8052,-1249877.928
M-34-130-Ba,SE,-144411.656,-1259141.054
M-34-130-Ba,SW,-153630.2102,-1258897.918
M-34-130-Ba,NW,-153378.2752,-1249635.196
M-34-130-Bb,NW,-144174.8052,-1249877.928
M-34-130-Bb,NE,-134970.9423,-1250105.669
M-34-130-Bb,SE,-135192.7103,-1259369.176
M-34-130-Bb,SW,-144411.656,-1259141.054
M-34-130-Bb,NW,-144174.8052,-1249877.928
M-33-130-Ac,NW,-613522.8145,-1227554.726
M-33-130-Ac,NE,-604354.5668,-1228551.325
M-33-130-Ac,SE,-605348.2531,-1237764.37
M-33-130-Ac,SW,-614531.7121,-1236766.172
M-33-130-Ac,NW,-613522.8145,-1227554.726
M-33-130-Ad,NW,-604354.5668,-1228551.325
M-33-130-Ad,NE,-595184.7381,-1229532.782
M-33-130-Ad,SE,-596163.2165,-1238747.405
M-33-130-Ad,SW,-605348.2531,-1237764.37
M-33-130-Ad,NW,-604354.5668,-1228551.325
M-33-130-Bc,NW,-595184.7381,-1229532.782
M-33-130-Bc,NE,-586013.3513,-1230499.103
M-33-130-Bc,SE,-586976.6252,-1239715.278
M-33-130-Bc,SW,-596163.2165,-1238747.405
M-33-130-Bc,NW,-595184.7381,-1229532.782
M-33-130-Bd,NW,-586013.3513,-1230499.103
M-33-130-Bd,NE,-576840.429,-1231450.289
M-33-130-Bd,SE,-577788.5019,-1240667.995
M-33-130-Bd,SW,-586976.6252,-1239715.278
M-33-130-Bd,NW,-586013.3513,-1230499.103
M-33-131-Ac,NW,-576840.429,-1231450.289
M-33-131-Ac,NE,-567665.9942,-1232386.345
M-33-131-Ac,SE,-568598.8695,-1241605.558
M-33-131-Ac,SW,-577788.5019,-1240667.995
M-33-131-Ac,NW,-576840.429,-1231450.289
M-33-131-Ad,NW,-567665.9942,-1232386.345
M-33-131-Ad,NE,-558490.0698,-1233307.273
M-33-131-Ad,SE,-559407.7508,-1242527.971
M-33-131-Ad,SW,-568598.8695,-1241605.558
M-33-131-Ad,NW,-567665.9942,-1232386.345
M-33-131-Bc,NW,-558490.0698,-1233307.273
M-33-131-Bc,NE,-549312.6788,-1234213.078
M-33-131-Bc,SE,-550215.1689,-1243435.237
M-33-131-Bc,SW,-559407.7508,-1242527.971
M-33-131-Bc,NW,-558490.0698,-1233307.273
M-33-131-Bd,NW,-549312.6788,-1234213.078
M-33-131-Bd,NE,-540133.8441,-1235103.762
M-33-131-Bd,SE,-541021.1466,-1244327.36
M-33-131-Bd,SW,-550215.1689,-1243435.237
M-33-131-Bd,NW,-549312.6788,-1234213.078
M-33-132-Ac,NW,-540133.8441,-1235103.762
M-33-132-Ac,NE,-530953.5889,-1235979.33
M-33-132-Ac,SE,-531825.7071,-1245204.342
M-33-132-Ac,SW,-541021.1466,-1244327.36
M-33-132-Ac,NW,-540133.8441,-1235103.762
M-33-132-Ad,NW,-530953.5889,-1235979.33
M-33-132-Ad,NE,-521771.9361,-1236839.784
M-33-132-Ad,SE,-522628.8733,-1246066.188
M-33-132-Ad,SW,-531825.7071,-1245204.342
M-33-132-Ad,NW,-530953.5889,-1235979.33
M-33-132-Bc,NW,-521771.9361,-1236839.784
M-33-132-Bc,NE,-512588.909,-1237685.127
M-33-132-Bc,SE,-513430.6684,-1246912.9
M-33-132-Bc,SW,-522628.8733,-1246066.188
M-33-132-Bc,NW,-521771.9361,-1236839.784
M-33-132-Bd,NW,-512588.909,-1237685.127
M-33-132-Bd,NE,-503404.5306,-1238515.364
M-33-132-Bd,SE,-504231.1155,-1247744.481
M-33-132-Bd,SW,-513430.6684,-1246912.9
M-33-132-Bd,NW,-512588.909,-1237685.127
M-34-121-Ac,NW,-503404.5306,-1238515.364
M-34-121-Ac,NE,-494218.8244,-1239330.496
M-34-121-Ac,SE,-495030.2379,-1248560.935
M-34-121-Ac,SW,-504231.1155,-1247744.481
M-34-121-Ac,NW,-503404.5306,-1238515.364
M-34-121-Ad,NW,-494218.8244,-1239330.496
M-34-121-Ad,NE,-485031.8134,-1240130.528
M-34-121-Ad,SE,-485828.0587,-1249362.264
M-34-121-Ad,SW,-495030.2379,-1248560.935
M-34-121-Ad,NW,-494218.8244,-1239330.496
M-34-121-Bc,NW,-485031.8134,-1240130.528
M-34-121-Bc,NE,-475843.521,-1240915.462
M-34-121-Bc,SE,-476624.6012,-1250148.473
M-34-121-Bc,SW,-485828.0587,-1249362.264
M-34-121-Bc,NW,-485031.8134,-1240130.528
M-34-121-Bd,NW,-475843.521,-1240915.462
M-34-121-Bd,NE,-466653.9706,-1241685.301
M-34-121-Bd,SE,-467419.8888,-1250919.564
M-34-121-Bd,SW,-476624.6012,-1250148.473
M-34-121-Bd,NW,-475843.521,-1240915.462
M-34-122-Ac,NW,-466653.9706,-1241685.301
M-34-122-Ac,NE,-457463.1856,-1242440.049
M-34-122-Ac,SE,-458213.9448,-1251675.539
M-34-122-Ac,SW,-467419.8888,-1250919.564
M-34-122-Ac,NW,-466653.9706,-1241685.301
M-34-122-Ad,NW,-457463.1856,-1242440.049
M-34-122-Ad,NE,-448271.1893,-1243179.709
M-34-122-Ad,SE,-449006.7926,-1252416.403
M-34-122-Ad,SW,-458213.9448,-1251675.539
M-34-122-Ad,NW,-457463.1856,-1242440.049
M-34-122-Bc,NW,-448271.1893,-1243179.709
M-34-122-Bc,NE,-439078.0054,-1243904.284
M-34-122-Bc,SE,-439798.4557,-1253142.158
M-34-122-Bc,SW,-449006.7926,-1252416.403
M-34-122-Bc,NW,-448271.1893,-1243179.709
M-34-122-Bd,NW,-439078.0054,-1243904.284
M-34-122-Bd,NE,-429883.6573,-1244613.775
M-34-122-Bd,SE,-430588.9576,-1253852.806
M-34-122-Bd,SW,-439798.4557,-1253142.158
M-34-122-Bd,NW,-439078.0054,-1243904.284
M-34-123-Ac,NW,-429883.6573,-1244613.775
M-34-123-Ac,NE,-420688.1686,-1245308.188
M-34-123-Ac,SE,-421378.3217,-1254548.351
M-34-123-Ac,SW,-430588.9576,-1253852.806
M-34-123-Ac,NW,-429883.6573,-1244613.775
M-34-123-Ad,NW,-420688.1686,-1245308.188
M-34-123-Ad,NE,-411491.5628,-1245987.523
M-34-123-Ad,SE,-412166.5718,-1255228.796
M-34-123-Ad,SW,-421378.3217,-1254548.351
M-34-123-Ad,NW,-420688.1686,-1245308.188
M-34-123-Bc,NW,-411491.5628,-1245987.523
M-34-123-Bc,NE,-402293.8638,-1246651.785
